Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Malawi,MWI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,50.04444444,50.29045643,50.3164557,50.9491268,49.77678571,49.9364676,47.31301939,46.4362851,44.66219701,44.27407762,43.97163121,44.33026223,45.63138806,41.5786385,41.17239788,37.23468769,39.20110452,41.78973339,39.71717343,55.20397503,43.73324224,39.82519037,41.05597334,42.2974667,42.04303338,42.89850597,43.12020997,49.02506784,50.02371452,47.69029428,45.00001516,43.72187604,38.81648458,48.90420111,25.07651195,30.39802867,34.69009898,32.58981621,35.58186035,37.84101417,39.53955418,38.78214101,36.73926541,35.19212126,34.92826435,33.11131924,31.57789779,31.80257988,30.65362142,32.06062599,30.14862836,30.12601936,,
Malaysia,MYS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,34.31729182,35.62508181,33.80784784,32.55103811,30.68801807,28.75482136,29.22405834,28.65992851,28.46002649,29.97751792,29.43784029,26.72607058,26.57079887,27.20505064,30.52147761,28.87971287,27.64213269,26.52691642,25.91431144,24.42738587,22.61264453,21.42812785,21.12125466,20.00177675,19.97937856,19.91629497,19.82106462,19.96053574,20.07145052,18.08178143,15.21666107,14.35580915,14.57231406,13.78743619,13.66103724,12.94949477,11.68043447,11.10133253,13.31219726,10.8424241,8.599046016,8.010970591,8.985081404,9.306085216,9.270982536,8.262291704,8.609982841,9.98677368,9.968595282,9.219100044,10.36136993,11.79268589,10.0540034,9.326905398
North America,NAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,3.631365479,3.581912638,3.725303669,4.897986753,4.432836264,4.163498101,3.650946775,3.297238964,3.405228579,3.580451497,3.004288465,3.233010246,2.959004841,2.25341929,2.639495322,2.494138247,2.316451841,2.302759205,2.111929608,2.165613311,2.123612504,1.958171656,2.01246342,1.933608959,1.903258189,1.705149364,1.895028088,1.746503968,1.395495339,1.314426694,1.272110769,1.26039772,1.096859748,1.264797971,1.406510911,1.259403847,1.089135566,1.171719347,1.271639422,1.119302311,1.191936703,1.245227866,,
Namibia,NAM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.40298544,9.07610499,8.796747996,8.383864648,8.293407435,7.801272524,8.232137572,9.683213254,9.808588472,9.11828055,9.788529648,10.74334404,7.702395752,8.266264598,11.27008212,10.61380431,10.41989268,9.526019872,9.619514165,9.923356761,11.82363732,10.5145459,10.94147235,10.9402265,9.742439681,11.32660042,10.46908486,9.941361891,8.727790767,8.852070116,8.964451751,9.066748768,9.44331128,7.068258016
New Caledonia,NCL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932215,3.619411403,3.70268401,3.876145873,3.547264747,3.483644496,3.67491288,,,,,,,,,,,,,,,,
Niger,NER,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,75.32407003,73.88716503,75.99760961,72.9479544,74.32403859,67.7039196,66.87473441,70.70632568,69.16820718,66.41938089,64.87511189,65.46078092,62.46013642,60.27145109,63.79496478,50.3114628,47.02771857,51.78719519,52.68034938,48.68450092,43.05660592,45.65180488,44.29864469,41.58055549,35.7713392,36.74289311,34.72853994,35.210848,35.35041061,34.07162501,35.25318447,39.16308056,38.75356809,38.47354907,40.79962981,40.18960344,38.93400144,38.86856863,42.62248374,40.72911408,37.83973758,40.00701262,39.56901111,39.64724409,20.11638145,24.72846723,42.88051738,40.96804213,43.2054983,39.2143529,40.89837679,38.23477598,38.17455417,
Nigeria,NGA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,28.51830525,32.41438073,35.469991,39.91684016,39.20744884,40.33067234,37.25827967,41.64665856,32.15580916,31.52480402,31.2244968,27.26651827,33.90011911,38.8108824,32.06099353,31.13372236,34.03135991,39.0478495,35.30644453,26.03397777,33.7537884,48.56594018,42.70726998,34.21028658,32.75542177,31.9987955,32.71417898,32.85021918,37.05016484,23.9624726,22.79837649,22.36185779,21.97042543
Nicaragua,NIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.67080983,21.81954531,23.25066827,21.88006621,21.14570552,18.66132986,19.45969191,18.25031447,17.87853862,17.08501561,17.46562889,17.74626437,17.48241545,17.43059353,17.37090526,17.11528946,18.55896888,19.29300219,19.90058894,
Netherlands,NLD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,5.497656982,5.144881733,5.072066601,4.970432497,4.381788508,4.580897677,4.58208488,3.876539737,3.746640428,3.726355022,3.664233187,4.100282343,4.205419751,4.017668343,3.998036405,4.013066549,4.150574099,4.097723314,4.054504812,4.389341716,4.268379856,4.140902971,3.874662389,3.399511869,3.443347537,3.359256545,3.168117487,3.343783336,2.855317612,2.542872493,2.506326741,2.418275664,2.169055008,2.186917998,1.984782798,1.934754111,2.047547869,1.918250763,1.672916994,1.546044647,1.787186141,1.629278183,1.686129393,1.647597254
High income: nonOECD,NOC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38947315,8.306906634,7.260974154,5.005354371,5.31421839,4.660648558,4.684478075,4.560504218,4.168980498,3.991061123,4.456588016,3.580767872,3.614827558,3.510194148,3.355347842,3.162319134,2.811572759,2.589962287,2.471714532,2.412583015,2.617979729,2.260149589,2.336339932,2.288430823,
Norway,NOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,5.889178996,5.93132745,5.350386031,5.173958221,5.056829054,4.725887816,5.060205666,5.107221417,4.833342707,4.312534722,4.106595679,4.125285762,3.892990645,3.382778904,3.507422107,3.312864207,3.71064743,3.763203327,3.593547243,3.342852589,3.423303092,3.345698377,3.037031028,3.033801797,3.051423815,3.051810142,2.625410535,2.429655893,2.674281782,2.408968232,2.096535991,1.818440948,1.747680079,1.497915024,1.583923817,1.563576661,1.533047288,1.318454394,1.19041613,1.371162449,1.674982969,1.434972794,1.171432703,1.5499913
Nepal,NPL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,65.49601658,70.50957862,67.18848661,68.42179392,67.7914116,67.29025667,68.07977056,69.44718161,66.69738492,70.52716434,71.75577275,69.29290586,63.91264345,63.04135198,64.31974662,61.77465299,60.90473452,61.00836796,60.30401778,60.99340842,51.71191639,51.47485631,50.72384549,50.89733293,50.37450746,51.63276998,47.21452387,44.86481201,42.22797927,43.06739417,41.75849381,41.50503735,41.43227669,39.90571191,41.29172126,40.81953519,37.64258831,38.589953,37.53912996,37.1730321,36.34885184,34.64208222,33.56069831,32.7293888,34.03446623,36.52847708,38.29842961,36.48941031,35.09957954
New Zealand,NZL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,11.60170632,13.40407063,12.15112855,8.435074557,10.11989491,10.99384917,9.649055735,9.132724904,11.65343124,10.16463647,8.72708679,7.364606696,7.628708339,8.543867649,7.484062439,6.271980896,6.623455284,6.995419426,7.351051716,6.536424289,7.517210029,7.31616199,7.970154756,7.097998364,7.022691798,7.019798836,6.626845119,6.465031399,6.818067382,8.428292273,8.669790579,6.372463075,6.243733317,5.857941115,4.936812942,5.482186135,6.647901757,5.454241357,6.279877064,7.181084289,,,
High income: OECD,OEC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.864830074,2.480128777,2.461945956,2.355642471,2.289106476,2.258259139,2.30405795,2.166520241,1.97237845,1.878452717,1.809738608,1.769166594,1.637264904,1.63584922,1.686738828,1.510172556,1.389473384,1.416170726,1.427878949,1.319836023,1.396177703,1.38333631,,
OECD members,OED,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319495472,2.848193531,2.798160222,2.638461828,2.529335574,2.49273881,2.558144289,2.385779082,2.17722975,2.054093914,1.974712998,1.921484242,1.811936306,1.806022229,1.850569351,1.671564076,1.539381321,1.554004269,1.564513666,1.476710963,1.552874021,1.527915851,,
Oman,OMN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,74.23311517,61.19402985,60.28037383,60.18099548,60.61946903,58.67768595,36.8556701,19.18678526,16.10001,15.54308052,13.42925659,12.07386364,9.858323495,3.236587693,2.789285221,2.069433375,2.545415794,3.243528461,3.125242264,2.545859388,2.476767743,2.533149321,2.938063536,2.921001705,2.772071028,3.427815588,3.509356138,3.833152427,3.24952825,2.586302833,2.632544487,2.335052945,2.396119575,2.53256296,2.775527121,2.504128149,2.619262662,2.82874673,2.632209777,1.955160224,2.051148392,2.113615434,1.99082458,1.860882682,,,,,,,,,
Other small states,OSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,14.19697425,14.65198737,13.75383671,12.57892103,12.52873672,12.31366197,12.74697043,13.30542564,12.76539791,11.47029291,11.02598238,10.54194018,9.950662662,9.915675835,10.59141001,10.49605041,10.13702959,9.668098274,9.55962854,9.17228121,8.984741529,8.565832718,8.296561283,8.286385804,7.914039421,7.765892482,7.263712407,6.955847693,6.681715725,6.933021447,6.367924895,5.962140693,5.688525825,
Pakistan,PAK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,46.22065245,45.0437143,43.33328509,42.1463935,41.64032825,40.22505586,37.06742365,38.68964441,39.80770217,37.38482113,36.83008616,35.52579762,36.47420267,36.0342129,34.91254558,32.04606113,31.57391738,32.33369168,31.61919772,30.41316967,29.51728885,30.82705579,31.56428328,30.26077046,27.91512772,28.53687895,27.62057595,26.24987555,26.02221,26.94916537,25.97877804,25.77451802,26.34670757,24.99402035,25.55021362,26.13875669,25.48283815,26.70256627,27.31006367,27.03159386,25.92936031,24.09488168,23.35388324,23.36270554,22.18350653,21.46540471,23.00929641,23.0582756,23.11412901,23.90812983,24.29211203,26.01226032,24.42766167,25.32463967
Panama,PAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.919100821,8.732970351,8.13233587,8.712970922,8.157841756,8.296186231,8.900215283,8.986811539,9.519730932,10.20766673,9.779106332,9.255898367,8.37809308,8.051582919,7.891021072,7.918578811,7.471740682,7.300174797,7.448590714,6.980267465,7.236330715,7.729637918,7.543067839,7.75021885,8.032004423,6.979178945,6.526252968,5.678022363,4.900601836,4.477415297,3.755396014,3.356996992,3.473285021,
Peru,PER,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8059336,21.07275766,19.94682308,18.85230757,18.34430325,17.95252241,18.11912202,18.69517523,18.60249867,18.02397667,18.67857116,17.80339438,16.78220578,16.48961879,15.91649155,16.36609521,15.30379211,15.65355954,13.11734011,11.68161373,,,,,,,11.21191945,10.2951021,10.2951021,6.018757153,9.066922882,8.920967098,8.984814756,9.541723189,9.74495435,9.280084263,9.731864201,9.150209017,9.491156786,9.254171367,8.980931528,8.714726252,8.334276514,8.163314529,7.781746285,7.769502749,7.378362551,7.311615977,7.734000105,7.887719041,7.208705016,7.507562745,7.447478565,
Philippines,PHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,26.94057711,26.77652055,26.85774996,27.41204487,26.53383893,27.15214219,27.14044537,27.36834225,29.20060332,29.9195451,29.52209791,30.30767293,29.45155564,30.55796133,31.05564167,30.33997221,29.26869532,28.71826251,28.21541534,27.44406111,25.11559022,24.89097857,23.34816207,22.3652517,24.75285091,24.57740482,23.9464794,24.00932094,22.96285452,22.69278314,21.90381504,20.98282788,21.820875,21.60429229,22.00365992,21.6268414,20.61782145,18.87233218,14.75983601,15.21112017,13.96678221,13.20227225,13.14558732,12.70429548,13.30543689,12.66480278,12.36913455,12.4967356,13.24346023,13.08068275,12.31432783,12.723866,11.83748088,
Palau,PLW,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52372925,10.64723939,8.279579071,5.855409623,3.928788374,3.022283623,2.985463677,4.063229844,5.44299976,4.572677746,4.493261712,4.391062765,4.498279451,5.592211485,5.865394063,5.493318263,5.745445156,5.481055734,5.454233647,5.204437746,5.173834576,5.327412513
Papua New Guinea,PNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,50.30502112,48.6569793,45.32163743,43.87291982,43.03030303,42.97200715,43.72522009,44.7279627,43.75001786,39.11296083,36.40454347,34.0669174,29.47224557,29.37493895,31.43062043,33.59858342,35.24232793,38.32818983,35.95914991,35.39827216,35.83555668,35.12509289,35.17030637,40.53440742,36.63176226,35.34232735,32.90609694,32.00665109,30.12277061,30.85898279,27.51277683,25.66362891,28.72035277,33.86565752,35.48846193,33.30803191,36.96604763,35.47507893,36.14816408,35.77192679,36.26714516,39.95163939,40.05736153,37.7963236,,,,,,,,,
Poland,POL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.259931596,6.645409637,8.275546454,8.41132849,7.943225265,8.006525505,7.54644869,6.61833222,5.950719724,5.227642762,4.957839039,5.100143113,4.517027656,4.392918989,5.104269988,4.528879906,4.288112167,4.327878598,3.734786955,3.651279938,3.53731105,,,
Puerto Rico,PRI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,5.413590872,,,3.609298859,3.19588452,4.340473207,4.113432296,3.599406384,5.15351758,4.577654147,4.415741175,3.702627293,4.080550631,3.768780902,3.645174501,3.185104143,3.205056383,3.13393529,2.493085634,2.436627685,2.351148951,2.38355663,2.110658801,2.170229228,1.963781375,1.925751513,1.67949378,1.53018797,1.287407178,1.03257174,1.148360779,1.339175911,1.11886625,0.804424123,1.187238663,0.696313068,0.533620016,0.563165702,0.635407593,0.602953785,0.598442378,0.48662406,0.56011671,0.594632682,0.727966706,0.678635439,,
"Korea, Dem. Rep.",PRK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.529402935,5.298345353,4.443464359,4.134954876,3.821753376,3.605513651,3.41963253,3.182757223,3.110962782,3.049357285,2.743658977,2.718315234,2.40409606,2.356152787,2.293619622,2.289757737,2.193230539,2.3176281,2.417703977
Paraguay,PRY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01401644,15.82252121,17.78406455,19.64347376,20.10906609,19.87899059,17.81747075,16.71029937,16.37419283,15.8158545,14.75043545,14.92239183,18.2804787,20.38249035,19.56036899,19.09225773,21.22632239,23.54543774,18.91695742,22.52722341,22.27583707,18.10739943,21.04919305
Pacific island small states,PSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,21.99504858,,,,,,,22.30754644,24.99332082,24.76254606,24.25412139,23.83954252,22.49665159,22.07848762,20.45393014,20.47547046,21.49794478,19.82224014,17.35534313,18.29640543,18.55633676,18.38205033,17.55866749,17.65762816,15.87623924,16.12462559,14.88024537,14.53871019,15.17710966,13.82708484,
French Polynesia,PYF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.193186346,1.3198918,1.233007171,2.222444634,3.349083089,2.65372123,3.929324826,3.872644898,4.057685339,4.494117604,4.705882321,,,,,,,,,,,,,
Qatar,QAT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.44467213,19.92753623,,,,,,,,23.74064205,20.12873875,19.40593725,22.63701941,21.53773255,21.42585789,20.56783235,19.55728411,16.21875496,15.15275142,12.0621862,14.54052017,12.60758839,13.00038886,14.05645103,9.523427053,8.795286289,6.491622378,7.442477191,7.161706607,6.405315643,7.477261665,6.013532818,6.354751844
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81399325,16.61107388,14.29419612,7.39353834,8.311089518,6.629480554,7.160512321,7.172466456,6.4393762,5.616002678,7.31454382,6.434521622,6.588680759,6.298758953,6.255228895,5.620174873,4.966573435,4.523400386,4.410792238,4.403474027,4.685187441,3.867401348,4.303335373,3.92837742,3.938625778
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,74.79170406,74.8669204,65.85108631,65.28338275,65.79065754,61.61891648,61.17858855,59.55947338,61.0245943,59.13528275,49.21356724,49.21609959,46.46098261,42.41825689,49.03816193,45.84683653,40.73711836,39.78374879,38.20267389,40.83752644,41.8358363,37.52634618,37.70910671,39.22077183,40.30891082,32.54599392,32.13270695,33.23761506,33.73489259,49.7587461,44.00044948,47.18929221,45.96095226,45.51746118,37.43695652,37.1867109,37.33603682,35.39001756,38.25692695,38.55271883,38.39155497,38.46153846,35.60157791,32.55086072,33.91891892,32.5304878,32.34529381,33.08991328,33.32641627
South Asia,SAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,42.72151661,41.92661993,40.06402658,40.97413623,42.49905366,40.72652069,41.17090141,43.67339142,42.99520437,42.45189958,41.2364267,39.63774074,39.73707809,42.26880125,39.75844266,37.0756198,35.38024106,36.60349533,35.12638174,33.3424175,34.53766396,33.63241613,32.70245315,33.09751422,31.89839659,30.85409677,29.7660475,29.19305263,29.87830844,28.93390851,28.88884294,29.14040062,28.58102212,28.13724558,27.82364833,26.28723987,26.84732138,25.985265,25.92264897,24.91264043,23.55162602,23.15954642,21.19829489,21.13666368,19.54604112,19.22570384,18.90444286,18.86560707,18.48470251,18.53567426,18.94131732,18.81901221,18.30032757,18.8991852
Saudi Arabia,SAU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,4.934996104,4.919251122,4.542433139,3.488867823,2.948325938,2.275359552,0.843361472,0.933585876,0.793435984,1.174897182,1.540772637,1.225400699,0.987735207,1.005344175,1.597109425,2.165944111,2.764106549,3.66418817,4.925470281,5.705899161,6.321876023,6.343382698,5.748923865,5.469520416,5.639042746,6.107005771,6.188389215,5.92272975,5.44428442,5.405388152,6.201614348,5.706366869,4.949077135,5.203002474,5.105739895,4.530428212,3.901129877,3.22082662,2.948584157,2.77015987,2.316854073,2.854111914,2.382281732,1.918347838,2.173282748,
Southern Cone Extended,SCE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,55.35291909,55.97712305,55.03303285,49.66679132,46.05564627,45.97388466,38.36079425,38.36546027,36.80898441,39.63931792,43.61860102,44.57015205,44.15799589,44.88487015,44.41777199,40.57144785,38.83927367,39.8901594,38.95202251,35.57462458,32.85805438,36.36577872,36.90239274,33.72528927,30.74932333,33.54043672,36.25104063,32.81369847,41.52093983,39.16960439,40.57701992,41.77936693,40.2693186,41.37502928,35.73142144,38.67450403,43.76211506,46.8017788,46.34830878,45.22696889,42.17040809,42.89220013,41.88590739,38.25254028,34.56967478,31.52750888,29.80847141,26.67806623,25.91109446,27.02988984,24.92665082,24.48795408,27.65185758,
Senegal,SEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,20.08996986,22.28741853,22.96073323,18.6083498,20.10907436,23.21769759,24.14428422,24.86544733,21.16565174,22.6078177,19.92823983,20.27619356,18.61444122,20.58172271,18.98053898,21.00881611,19.91566307,19.76938453,19.36849186,18.97525673,19.14266365,18.51240411,15.52713823,17.21151838,15.65021207,16.81008629,14.95985826,13.77404186,15.93516949,17.27607722,17.68941275,15.65063513,16.72581231,
Singapore,SGP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,2.234860501,2.119481812,2.068711454,1.730900023,1.611728462,1.568052683,1.518197171,1.392625946,1.22431598,1.112315185,0.958114317,0.744013256,0.574023382,0.437058993,0.375930782,0.339085392,0.261281049,0.207757177,0.183065767,0.185339274,0.155189153,0.159778992,0.141592007,0.117367185,0.118316086,0.098844134,0.0878928,0.075254915,0.064928404,0.058917457,0.057656861,0.051163833,0.045594963,0.043918798,0.043096251,0.038892612,0.037743284,0.035674381,0.034468484
Solomon Islands,SLB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.91132937,46.97434027,49.02992975,48.21740214,47.71400778,44.65607834,41.12456928,41.62342846,37.50115945,35.92681491,34.67779979,24.0140333,30.98258081,39.92300446,37.65155653,34.45556864,35.6536254,,,,,,,
Sierra Leone,SLE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,36.69535004,32.9884106,33.72588832,34.0086546,31.81088314,29.59415584,29.60515967,30.30071745,30.43478261,32.05143056,35.29063456,38.01631378,38.69966697,37.23225806,34.97743216,33.2734663,33.03529312,32.30480648,35.84968331,38.13017688,40.12192848,45.14825706,37.98118249,45,46,46,46.93988124,38.82373446,37.92910274,43.05087319,39.38517457,42.89177475,47.46463763,58.64878566,61.80183354,61.96892169,58.36204147,48.73695362,49.61836952,49.61874475,51.82832199,52.46110072,52.88889683,54.76290721,56.37468373,58.19119805,56.08670839,56.68852249,,
El Salvador,SLV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42387268,17.52090639,14.56377455,14.92169575,15.01954808,14.47783818,14.0189363,14.38538078,12.90288059,11.20893076,10.47986897,10.12030204,9.143774715,8.958671047,9.543760687,10.61217774,10.72947027,11.86587908,12.54025345,12.36894208,12.55834698,12.51350981,11.92403215,10.84372151
San Marino,SMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,71.12160316,70.81589681,71.67693883,70.66478744,71.18725369,70.53263796,68.78326463,66.29065323,61.50293993,60.54522579,59.37051194,57.45080864,61.57541714,61.23740106,45.61069664,54.17245328,56.31369626,61.00192106,62.93552597,58.65456036,68.41879784,68.28317889,67.72738991,66.42269859,67.90003436,66.75834045,62.36591978,64.17994367,69.32535321,63.59843773,65.45259173,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.92699154,19.83341605,15.24222717,13.30494595,13.81347993,12.05448258,11.25316078,10.33671591,10.64905703,9.64545713,9.047256851,9.044021836,9.66096414,
Sub-Saharan Africa (developing only),SSA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,21.74555081,21.50497627,21.76299466,20.27999764,20.03543558,19.66779771,19.76733469,19.9360038,19.73391028,20.1777767,19.749347,19.24538907,20.04019374,19.48417761,18.5652124,18.1496779,20.6646828,20.82400259,19.72766764,20.82122115,21.02504927,21.27597499,20.96505473,22.23522468,20.62092071,20.466168,20.82429574,19.47118504,20.65857894,20.85359737,19.74389298,19.78022743,20.35240758,20.8538708,19.61769185,17.27408141,18.57000266,20.73164518,19.38896069,17.43530559,17.13958907,16.79243997,16.61926152,16.71003573,17.52296149,14.73698017,14.28177046,14.34286656,9.873187055
South Sudan,SSD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,21.74555081,21.50497627,21.76299466,20.27999764,20.03543558,19.66779771,19.76733469,19.9360038,19.73391028,20.1777767,19.749347,19.24538907,20.04019374,19.48417761,18.5652124,18.1496779,20.6646828,20.82400259,19.72766764,20.82122115,21.02504927,21.27597499,20.96505473,22.23522468,20.62092071,20.466168,20.82429574,19.47118504,20.65857894,20.85359737,19.74389298,19.78022743,20.35240758,20.8538708,19.61769185,17.27408141,18.57000266,20.73164518,19.38896069,17.43530559,17.13958907,16.79243997,16.61926152,16.71003573,17.52296149,14.73698017,14.28177046,14.34286656,9.873187055
Small states,SST,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.894051403,9.884732127,10.25012306,10.68110604,11.14731255,9.559560229,9.284269445,9.183409704,8.939135079,8.788178893,9.102412687,9.16031574,8.821653456,8.338372003,8.214436012,7.988350955,7.593919144,7.186736384,7.02628084,6.908327802,6.600274311,6.409475636,6.236098057,5.792281631,5.701390849,5.869643643,5.556222618,5.392406682,5.052861183,
Sao Tome and Principe,STP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1058345,19.47327642,21.16586001,20.44019634,19.24173056,17.64767229,15.76533106,17.21738886,17.28339082,17.72469386,18.64033641,19.77992935,,
Suriname,SUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,10.53799224,10.51524711,10.16949153,10.37558685,10.42471042,10.5891126,9.339678763,8.794290084,8.656920968,7.789108266,7.322089675,7.353217032,7.392996109,7.027027746,8.043748439,7.913375102,8.399812295,8.362083671,7.41969415,8.658654923,9.142388794,9.287371561,9.102952309,8.235981308,8.882577526,9.126958746,10.12472487,11.21731488,10.93143899,9.79020979,8.705295259,8.898400541,11.26643368,19.19107392,17.00720459,14.87544342,16.38966131,12.60313829,9.634955072,9.755834389,11.16406799,11.55350933,7.435394233,7.225143939,5.790630852,5.419383854,11.02930128,11.26399568,9.80522355,10.94277818,10.44266858,9.976816074,9.256318645,
Slovak Republic,SVK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,6.465517576,7.199007375,6.903512509,6.69521239,9.352787091,7.410071881,5.692837035,5.326512111,6.099369046,6.674190143,5.906399333,5.512950633,5.298645732,5.373365074,4.743961212,4.474773304,4.678874854,5.060517079,4.520485264,4.073454374,3.650293483,3.585429684,4.062297444,4.213846849,3.94573344,3.861012407,,,
